onset	duration	sample	trial_type	value
0	0.001	1	New Segment	n/a
0	0.001	1	Comment	Active Shielding: On
104.198	0.001	104199	Stimulus	S  1
106.855	0.001	106856	Stimulus	S 11
109.754	0.001	109755	Stimulus	S 31
110.619	0.001	110620	Stimulus	S 31
110.789	0.001	110790	Stimulus	S 31
110.924	0.001	110925	Stimulus	S 31
111.068	0.001	111069	Stimulus	S 31
111.159	0.001	111160	Stimulus	S 31
111.716	0.001	111717	Stimulus	S 31
111.852	0.001	111853	Stimulus	S 61
112.867	0.001	112868	Stimulus	S 81
114.77	0.001	114771	Stimulus	S  1
116.268	0.001	116269	Stimulus	S 11
119.257	0.001	119258	Stimulus	S 21
119.383	0.001	119384	Stimulus	S 21
119.581	0.001	119582	Stimulus	S 21
119.734	0.001	119735	Stimulus	S 21
119.905	0.001	119906	Stimulus	S 21
120.085	0.001	120086	Stimulus	S 21
120.247	0.001	120248	Stimulus	S 21
120.418	0.001	120419	Stimulus	S 21
120.589	0.001	120590	Stimulus	S 21
120.76	0.001	120761	Stimulus	S 21
120.922	0.001	120923	Stimulus	S 21
121.084	0.001	121085	Stimulus	S 21
121.246	0.001	121247	Stimulus	S 21
121.399	0.001	121400	Stimulus	S 21
121.552	0.001	121553	Stimulus	S 31
121.714	0.001	121715	Stimulus	S 31
121.867	0.001	121868	Stimulus	S 31
121.966	0.001	121967	Stimulus	S 31
122.065	0.001	122066	Stimulus	S 31
122.209	0.001	122210	Stimulus	S 31
122.326	0.001	122327	Stimulus	S 31
122.434	0.001	122435	Stimulus	S 31
122.491	0.001	122492	Stimulus	S 61
123.503	0.001	123504	Stimulus	S 81
126.565	0.001	126566	Stimulus	S  1
129.089	0.001	129090	Stimulus	S 11
131.331	0.001	131332	Stimulus	S 21
131.484	0.001	131485	Stimulus	S 21
131.646	0.001	131647	Stimulus	S 21
131.799	0.001	131800	Stimulus	S 21
131.934	0.001	131935	Stimulus	S 21
132.078	0.001	132079	Stimulus	S 21
132.33	0.001	132331	Stimulus	S 21
132.582	0.001	132583	Stimulus	S 21
132.762	0.001	132763	Stimulus	S 21
132.888	0.001	132889	Stimulus	S 31
133.014	0.001	133015	Stimulus	S 31
133.14	0.001	133141	Stimulus	S 31
133.239	0.001	133240	Stimulus	S 31
133.347	0.001	133348	Stimulus	S 31
133.446	0.001	133447	Stimulus	S 31
133.563	0.001	133564	Stimulus	S 31
133.671	0.001	133672	Stimulus	S 31
133.797	0.001	133798	Stimulus	S 31
133.896	0.001	133897	Stimulus	S 31
133.96	0.001	133961	Stimulus	S 61
134.972	0.001	134973	Stimulus	S 81
148.554	0.001	148555	Stimulus	S  2
149.829	0.001	149830	Stimulus	S 12
150.766	0.001	150767	Stimulus	S 42
151.504	0.001	151505	Stimulus	S 52
151.522	0.001	151523	Stimulus	S 52
152.242	0.001	152243	Stimulus	S 22
152.539	0.001	152540	Stimulus	S 42
152.728	0.001	152729	Stimulus	S 42
153.313	0.001	153314	Stimulus	S 42
153.673	0.001	153674	Stimulus	S 42
153.925	0.001	153926	Stimulus	S 32
154.204	0.001	154205	Stimulus	S 32
154.465	0.001	154466	Stimulus	S 52
154.537	0.001	154538	Stimulus	S 52
154.69	0.001	154691	Stimulus	S 52
154.736	0.001	154737	Stimulus	S 52
154.808	0.001	154809	Stimulus	S 52
154.925	0.001	154926	Stimulus	S 42
154.97	0.001	154971	Stimulus	S 42
155.024	0.001	155025	Stimulus	S 42
155.042	0.001	155043	Stimulus	S 22
155.06	0.001	155061	Stimulus	S 42
155.114	0.001	155115	Stimulus	S 42
155.231	0.001	155232	Stimulus	S 42
155.636	0.001	155637	Stimulus	S 42
156.014	0.001	156015	Stimulus	S 32
156.284	0.001	156285	Stimulus	S 52
156.455	0.001	156456	Stimulus	S 52
156.86	0.001	156861	Stimulus	S 52
157.238	0.001	157239	Stimulus	S 42
157.436	0.001	157437	Stimulus	S 42
157.491	0.001	157492	Stimulus	S 22
158.03	0.001	158031	Stimulus	S 52
158.3	0.001	158301	Stimulus	S 32
158.381	0.001	158382	Stimulus	S 52
158.489	0.001	158490	Stimulus	S 52
158.903	0.001	158904	Stimulus	S 42
159.111	0.001	159112	Stimulus	S 22
159.696	0.001	159697	Stimulus	S 42
159.705	0.001	159706	Stimulus	S 22
159.876	0.001	159877	Stimulus	S 42
160.011	0.001	160012	Stimulus	S 22
160.263	0.001	160264	Stimulus	S 22
160.443	0.001	160444	Stimulus	S 22
160.614	0.001	160615	Stimulus	S 22
160.677	0.001	160678	Stimulus	S 42
160.774	0.001	160775	Stimulus	S 22
160.927	0.001	160928	Stimulus	S 42
161.476	0.001	161477	Stimulus	S 42
161.575	0.001	161576	Stimulus	S 22
162.062	0.001	162063	Stimulus	S 42
162.134	0.001	162135	Stimulus	S 42
162.143	0.001	162144	Stimulus	S 22
162.893	0.001	162894	Stimulus	S 62
163.906	0.001	163907	Stimulus	S 82
169.339	0.001	169340	Stimulus	S  3
170.573	0.001	170574	Stimulus	S 13
172.14	0.001	172141	Stimulus	S 33
173.418	0.001	173419	Stimulus	S 23
175.049	0.001	175050	Stimulus	S 23
179.146	0.001	179147	Stimulus	S 33
181.063	0.001	181064	Stimulus	S 23
182.467	0.001	182468	Stimulus	S 23
183.745	0.001	183746	Stimulus	S 33
184.654	0.001	184655	Stimulus	S 33
186.022	0.001	186023	Stimulus	S 23
186.958	0.001	186959	Stimulus	S 23
187.246	0.001	187247	Stimulus	S 23
187.453	0.001	187454	Stimulus	S 23
187.615	0.001	187616	Stimulus	S 23
188.777	0.001	188778	Stimulus	S 33
190.136	0.001	190137	Stimulus	S 23
191.369	0.001	191370	Stimulus	S 23
192.711	0.001	192712	Stimulus	S 33
193.404	0.001	193405	Stimulus	S 23
194.268	0.001	194269	Stimulus	S 23
194.556	0.001	194557	Stimulus	S 23
195.353	0.001	195354	Stimulus	S 23
195.623	0.001	195624	Stimulus	S 23
196.383	0.001	196384	Stimulus	S 23
196.959	0.001	196960	Stimulus	S 33
197.22	0.001	197221	Stimulus	S 33
197.931	0.001	197932	Stimulus	S 33
198.255	0.001	198256	Stimulus	S 33
198.498	0.001	198499	Stimulus	S 33
198.669	0.001	198670	Stimulus	S 33
198.984	0.001	198985	Stimulus	S 23
199.795	0.001	199796	Stimulus	S 23
199.975	0.001	199976	Stimulus	S 23
200.281	0.001	200282	Stimulus	S 23
201.029	0.001	201030	Stimulus	S 23
201.317	0.001	201318	Stimulus	S 23
201.641	0.001	201642	Stimulus	S 23
202.406	0.001	202407	Stimulus	S 33
203.099	0.001	203100	Stimulus	S 33
203.676	0.001	203677	Stimulus	S 23
204.531	0.001	204532	Stimulus	S 23
205.333	0.001	205334	Stimulus	S 33
205.504	0.001	205505	Stimulus	S 33
205.639	0.001	205640	Stimulus	S 33
206.098	0.001	206099	Stimulus	S 23
206.737	0.001	206738	Stimulus	S 23
207.16	0.001	207161	Stimulus	S 23
207.574	0.001	207575	Stimulus	S 23
208.384	0.001	208385	Stimulus	S 33
208.942	0.001	208943	Stimulus	S 33
209.401	0.001	209402	Stimulus	S 33
210.13	0.001	210131	Stimulus	S 33
210.463	0.001	210464	Stimulus	S 23
210.751	0.001	210752	Stimulus	S 23
211.102	0.001	211103	Stimulus	S 23
211.336	0.001	211337	Stimulus	S 23
211.615	0.001	211616	Stimulus	S 23
211.912	0.001	211913	Stimulus	S 23
212.191	0.001	212192	Stimulus	S 23
213.514	0.001	213515	Stimulus	S 23
214.801	0.001	214802	Stimulus	S 33
215.548	0.001	215549	Stimulus	S 33
216.034	0.001	216035	Stimulus	S 33
216.547	0.001	216548	Stimulus	S 23
217.249	0.001	217250	Stimulus	S 23
217.654	0.001	217655	Stimulus	S 23
217.96	0.001	217961	Stimulus	S 23
218.59	0.001	218591	Stimulus	S 23
218.878	0.001	218879	Stimulus	S 23
219.131	0.001	219132	Stimulus	S 23
219.545	0.001	219546	Stimulus	S 33
219.788	0.001	219789	Stimulus	S 33
220.004	0.001	220005	Stimulus	S 33
220.202	0.001	220203	Stimulus	S 33
220.607	0.001	220608	Stimulus	S 23
221.255	0.001	221256	Stimulus	S 23
221.444	0.001	221445	Stimulus	S 23
221.969	0.001	221970	Stimulus	S 23
222.509	0.001	222510	Stimulus	S 23
222.851	0.001	222852	Stimulus	S 33
222.995	0.001	222996	Stimulus	S 33
223.148	0.001	223149	Stimulus	S 33
223.283	0.001	223284	Stimulus	S 33
223.418	0.001	223419	Stimulus	S 33
224.003	0.001	224004	Stimulus	S 23
224.687	0.001	224688	Stimulus	S 23
225.506	0.001	225507	Stimulus	S 23
226.253	0.001	226254	Stimulus	S 23
226.991	0.001	226992	Stimulus	S 33
227.342	0.001	227343	Stimulus	S 33
227.54	0.001	227541	Stimulus	S 33
227.819	0.001	227820	Stimulus	S 33
228.269	0.001	228270	Stimulus	S 33
